ActivityID,Name,Location,Type,Cost,Duration,Rating
27592,Sagrada Familia_27592,New York,Cultural,200,8,3.9
27593,Grand Palace_27593,Rio de Janeiro,Family-friendly,1,8,3.9
27594,Table Mountain_27594,Sydney,Outdoor,54,4,3.7
27595,Christ the Redeemer_27595,Bangkok,Cultural,52,3,4.8
27596,Eiffel Tower_27596,London,Historical,111,6,4.8
27597,Shinjuku Gyoen_27597,Bangkok,Scenic,145,2,4.2
27598,Statue of Liberty_27598,Cape Town,Scenic,40,4,4.5
27599,British Museum_27599,London,Scenic,41,6,4.4
27600,Pantheon_27600,Tokyo,Scenic,172,6,3.9
27601,Louvre Museum_27601,Sydney,Outdoor,196,7,4.1
27602,Tokyo Skytree_27602,Rio de Janeiro,Cultural,68,5,4.7
27603,Central Park_27603,Bangkok,Cultural,176,7,3.3
27604,Ueno Zoo_27604,Sydney,Cultural,146,6,3.9
27605,Colosseum_27605,Bangkok,Historical,190,7,4.4
27606,Sydney Opera House_27606,New York,Family-friendly,79,8,4.8
27607,Sagrada Familia_27607,Rio de Janeiro,Family-friendly,114,8,3.8
27608,Grand Palace_27608,New York,Outdoor,176,4,4.8
27609,Table Mountain_27609,Bangkok,Cultural,38,8,4.6
27610,Christ the Redeemer_27610,London,Historical,138,7,4.0
27611,Eiffel Tower_27611,Tokyo,Family-friendly,192,3,4.2
27612,Shinjuku Gyoen_27612,Cape Town,Outdoor,170,6,5.0
27613,Statue of Liberty_27613,Barcelona,Outdoor,97,1,4.1
27614,British Museum_27614,Cape Town,Outdoor,93,8,3.0
27615,Pantheon_27615,London,Scenic,193,1,4.1
27616,Louvre Museum_27616,Paris,Family-friendly,0,7,4.7
27617,Tokyo Skytree_27617,New York,Outdoor,28,2,4.6
27618,Central Park_27618,Rio de Janeiro,Outdoor,166,4,4.5
27619,Ueno Zoo_27619,Tokyo,Scenic,132,8,3.2
27620,Colosseum_27620,Sydney,Cultural,139,5,4.8
27621,Sydney Opera House_27621,Cape Town,Family-friendly,87,3,4.1
27622,Sagrada Familia_27622,Sydney,Scenic,10,8,3.9
27623,Grand Palace_27623,Rome,Outdoor,94,7,4.3
27624,Table Mountain_27624,New York,Family-friendly,63,3,4.2
27625,Christ the Redeemer_27625,London,Cultural,94,1,3.3
27626,Eiffel Tower_27626,London,Scenic,68,3,3.4
27627,Shinjuku Gyoen_27627,New York,Scenic,93,4,3.3
27628,Statue of Liberty_27628,Rome,Outdoor,43,8,3.9
27629,British Museum_27629,Tokyo,Outdoor,92,3,5.0
27630,Pantheon_27630,Barcelona,Outdoor,93,4,4.0
27631,Louvre Museum_27631,Sydney,Outdoor,52,6,4.0
27632,Tokyo Skytree_27632,Tokyo,Scenic,102,7,4.8
27633,Central Park_27633,Cape Town,Family-friendly,45,8,3.1
27634,Ueno Zoo_27634,Sydney,Cultural,189,8,3.3
27635,Colosseum_27635,Rome,Historical,180,6,3.6
27636,Sydney Opera House_27636,Cape Town,Family-friendly,42,4,4.2
27637,Sagrada Familia_27637,London,Family-friendly,143,5,3.6
27638,Grand Palace_27638,Rio de Janeiro,Family-friendly,7,4,3.6
27639,Table Mountain_27639,Barcelona,Historical,150,7,3.2
27640,Christ the Redeemer_27640,Barcelona,Outdoor,54,4,3.8
27641,Eiffel Tower_27641,Paris,Cultural,116,5,3.3
27642,Shinjuku Gyoen_27642,Bangkok,Scenic,93,3,3.7
27643,Statue of Liberty_27643,London,Family-friendly,21,2,3.2
27644,British Museum_27644,Rome,Historical,66,1,4.6
27645,Pantheon_27645,Rome,Outdoor,24,7,3.2
27646,Louvre Museum_27646,Barcelona,Scenic,2,7,3.1
27647,Tokyo Skytree_27647,Bangkok,Cultural,81,1,4.3
27648,Central Park_27648,Rome,Cultural,185,1,4.1
27649,Ueno Zoo_27649,Barcelona,Scenic,135,3,3.5
27650,Colosseum_27650,New York,Cultural,162,7,3.4
27651,Sydney Opera House_27651,Tokyo,Scenic,163,1,3.1
27652,Sagrada Familia_27652,Sydney,Historical,168,1,3.6
27653,Grand Palace_27653,Rio de Janeiro,Scenic,125,6,4.0
27654,Table Mountain_27654,Sydney,Scenic,41,4,3.7
27655,Christ the Redeemer_27655,Cape Town,Outdoor,93,5,3.0
27656,Eiffel Tower_27656,Rome,Cultural,68,1,3.0
27657,Shinjuku Gyoen_27657,Tokyo,Scenic,44,7,4.2
27658,Statue of Liberty_27658,Bangkok,Outdoor,149,1,4.2
27659,British Museum_27659,Rome,Scenic,10,3,4.7
27660,Pantheon_27660,Rio de Janeiro,Outdoor,196,1,3.2
27661,Louvre Museum_27661,Tokyo,Outdoor,119,5,4.6
27662,Tokyo Skytree_27662,Barcelona,Family-friendly,68,8,4.6
27663,Central Park_27663,Tokyo,Scenic,60,3,4.2
27664,Ueno Zoo_27664,Bangkok,Family-friendly,57,4,3.5
27665,Colosseum_27665,Paris,Historical,188,2,3.3
27666,Sydney Opera House_27666,Sydney,Family-friendly,186,2,3.1
27667,Sagrada Familia_27667,Paris,Historical,132,7,4.9
27668,Grand Palace_27668,New York,Outdoor,187,7,3.6
27669,Table Mountain_27669,New York,Scenic,160,3,4.5
27670,Christ the Redeemer_27670,Tokyo,Outdoor,152,8,3.8
27671,Eiffel Tower_27671,Cape Town,Historical,32,2,4.1
27672,Shinjuku Gyoen_27672,Tokyo,Cultural,100,7,3.1
27673,Statue of Liberty_27673,Barcelona,Scenic,81,1,4.0
27674,British Museum_27674,Rio de Janeiro,Cultural,165,2,3.5
27675,Pantheon_27675,Cape Town,Cultural,97,3,4.3
27676,Louvre Museum_27676,Tokyo,Outdoor,44,2,4.5
27677,Tokyo Skytree_27677,Rome,Historical,49,3,3.8
27678,Central Park_27678,Tokyo,Historical,30,5,3.5
27679,Ueno Zoo_27679,London,Historical,149,7,3.5
27680,Colosseum_27680,Rome,Historical,51,2,3.4
27681,Sydney Opera House_27681,Rome,Cultural,149,7,4.7
27682,Sagrada Familia_27682,Bangkok,Cultural,157,4,4.4
27683,Grand Palace_27683,Barcelona,Outdoor,39,3,4.5
27684,Table Mountain_27684,Paris,Historical,191,2,3.4
27685,Christ the Redeemer_27685,Rio de Janeiro,Family-friendly,0,8,3.5
27686,Eiffel Tower_27686,Rome,Scenic,17,5,4.9
27687,Shinjuku Gyoen_27687,Cape Town,Historical,84,1,3.0
27688,Statue of Liberty_27688,London,Historical,186,6,4.7
27689,British Museum_27689,Bangkok,Outdoor,184,1,3.2
27690,Pantheon_27690,Bangkok,Outdoor,13,6,4.8
27691,Louvre Museum_27691,Rome,Outdoor,162,1,3.6
27692,Tokyo Skytree_27692,Paris,Outdoor,178,3,3.0
27693,Central Park_27693,New York,Family-friendly,67,6,4.3
27694,Ueno Zoo_27694,Rio de Janeiro,Historical,21,8,4.4
27695,Colosseum_27695,New York,Scenic,34,8,4.2
27696,Sydney Opera House_27696,Cape Town,Outdoor,176,5,3.0
27697,Sagrada Familia_27697,Barcelona,Outdoor,23,5,4.9
27698,Grand Palace_27698,Rome,Family-friendly,86,7,4.5
27699,Table Mountain_27699,London,Outdoor,5,2,4.2
27700,Christ the Redeemer_27700,London,Outdoor,104,6,4.4
27701,Eiffel Tower_27701,Paris,Outdoor,139,8,4.4
27702,Shinjuku Gyoen_27702,New York,Family-friendly,72,4,3.2
27703,Statue of Liberty_27703,Barcelona,Outdoor,190,5,3.1
27704,British Museum_27704,Sydney,Outdoor,147,1,3.8
27705,Pantheon_27705,Paris,Scenic,143,3,4.4
27706,Louvre Museum_27706,Rio de Janeiro,Family-friendly,40,3,3.7
27707,Tokyo Skytree_27707,Rio de Janeiro,Cultural,177,4,3.7
27708,Central Park_27708,Barcelona,Cultural,182,1,3.7
27709,Ueno Zoo_27709,New York,Cultural,165,4,4.1
27710,Colosseum_27710,Tokyo,Family-friendly,170,3,4.4
27711,Sydney Opera House_27711,Cape Town,Family-friendly,25,3,4.0
27712,Sagrada Familia_27712,London,Outdoor,79,8,3.5
27713,Grand Palace_27713,Barcelona,Outdoor,148,4,4.1
27714,Table Mountain_27714,Barcelona,Cultural,190,3,3.7
27715,Christ the Redeemer_27715,Bangkok,Family-friendly,95,2,5.0
27716,Eiffel Tower_27716,Bangkok,Scenic,30,4,3.9
27717,Shinjuku Gyoen_27717,Tokyo,Scenic,47,8,4.8
27718,Statue of Liberty_27718,Rio de Janeiro,Family-friendly,151,5,3.1
27719,British Museum_27719,Barcelona,Scenic,67,4,4.7
27720,Pantheon_27720,Barcelona,Scenic,182,1,4.2
27721,Louvre Museum_27721,Barcelona,Scenic,187,7,3.7
27722,Tokyo Skytree_27722,Barcelona,Cultural,163,6,4.3
27723,Central Park_27723,Tokyo,Scenic,45,6,4.6
27724,Ueno Zoo_27724,Paris,Cultural,39,3,4.0
27725,Colosseum_27725,New York,Outdoor,104,2,4.3
27726,Sydney Opera House_27726,Sydney,Family-friendly,106,3,3.4
27727,Sagrada Familia_27727,Barcelona,Cultural,198,6,4.9
27728,Grand Palace_27728,London,Scenic,147,2,3.4
27729,Table Mountain_27729,Rome,Family-friendly,175,3,4.3
27730,Christ the Redeemer_27730,New York,Outdoor,166,7,4.6
27731,Eiffel Tower_27731,Paris,Family-friendly,28,8,3.4
27732,Shinjuku Gyoen_27732,New York,Outdoor,148,5,3.1
27733,Statue of Liberty_27733,New York,Cultural,128,3,4.6
27734,British Museum_27734,New York,Cultural,103,2,4.6
27735,Pantheon_27735,London,Historical,43,8,4.0
27736,Louvre Museum_27736,Rome,Family-friendly,105,5,4.9
27737,Tokyo Skytree_27737,Rio de Janeiro,Outdoor,65,4,3.7
27738,Central Park_27738,Rio de Janeiro,Historical,2,4,3.5
27739,Ueno Zoo_27739,Cape Town,Historical,84,8,4.5
27740,Colosseum_27740,Paris,Historical,167,2,4.0
27741,Sydney Opera House_27741,Tokyo,Historical,172,8,3.8
27742,Sagrada Familia_27742,London,Outdoor,155,7,4.5
27743,Grand Palace_27743,Bangkok,Historical,34,5,4.0
27744,Table Mountain_27744,Barcelona,Cultural,131,8,3.6
27745,Christ the Redeemer_27745,Cape Town,Outdoor,43,2,4.5
27746,Eiffel Tower_27746,London,Cultural,104,5,4.8
27747,Shinjuku Gyoen_27747,Barcelona,Scenic,84,1,4.4
27748,Statue of Liberty_27748,Bangkok,Historical,80,6,3.9
27749,British Museum_27749,Sydney,Scenic,190,7,3.0
27750,Pantheon_27750,Rio de Janeiro,Family-friendly,11,8,3.8
27751,Louvre Museum_27751,Paris,Scenic,168,2,3.0
27752,Tokyo Skytree_27752,Tokyo,Scenic,144,8,3.3
27753,Central Park_27753,Bangkok,Historical,60,4,4.1
27754,Ueno Zoo_27754,Bangkok,Cultural,70,6,3.8
27755,Colosseum_27755,Rio de Janeiro,Outdoor,132,5,4.9
27756,Sydney Opera House_27756,Tokyo,Scenic,134,2,4.9
27757,Sagrada Familia_27757,Sydney,Historical,36,2,4.1
27758,Grand Palace_27758,New York,Scenic,122,1,4.4
27759,Table Mountain_27759,Rome,Family-friendly,29,1,4.4
27760,Christ the Redeemer_27760,Rome,Historical,129,6,3.8
27761,Eiffel Tower_27761,Barcelona,Family-friendly,79,3,4.1
27762,Shinjuku Gyoen_27762,Tokyo,Cultural,103,5,4.1
27763,Statue of Liberty_27763,Rome,Cultural,160,4,4.6
27764,British Museum_27764,Rome,Scenic,126,7,3.4
27765,Pantheon_27765,Paris,Scenic,14,8,3.9
27766,Louvre Museum_27766,Rio de Janeiro,Scenic,126,6,4.7
27767,Tokyo Skytree_27767,New York,Cultural,168,5,4.3
27768,Central Park_27768,London,Outdoor,37,8,4.3
27769,Ueno Zoo_27769,London,Family-friendly,114,6,4.6
27770,Colosseum_27770,Sydney,Scenic,38,2,4.0
27771,Sydney Opera House_27771,Tokyo,Scenic,154,7,3.4
27772,Sagrada Familia_27772,Bangkok,Historical,199,3,3.4
27773,Grand Palace_27773,Rome,Family-friendly,185,6,3.8
27774,Table Mountain_27774,Barcelona,Historical,124,4,3.8
27775,Christ the Redeemer_27775,Sydney,Scenic,79,2,5.0
27776,Eiffel Tower_27776,Barcelona,Scenic,167,2,4.9
27777,Shinjuku Gyoen_27777,Rome,Scenic,74,8,3.8
27778,Statue of Liberty_27778,New York,Family-friendly,14,5,3.2
27779,British Museum_27779,Barcelona,Scenic,19,8,4.7
27780,Pantheon_27780,Paris,Historical,44,1,4.0
27781,Louvre Museum_27781,Tokyo,Outdoor,171,1,4.0
27782,Tokyo Skytree_27782,Cape Town,Scenic,17,3,3.6
27783,Central Park_27783,Barcelona,Family-friendly,111,7,4.0
27784,Ueno Zoo_27784,London,Historical,16,6,4.5
27785,Colosseum_27785,Bangkok,Cultural,2,6,4.9
27786,Sydney Opera House_27786,New York,Outdoor,101,3,3.3
27787,Sagrada Familia_27787,Barcelona,Historical,4,4,4.1
27788,Grand Palace_27788,London,Outdoor,173,1,4.0
27789,Table Mountain_27789,Tokyo,Scenic,110,1,3.4
27790,Christ the Redeemer_27790,Rio de Janeiro,Scenic,87,2,3.3
27791,Eiffel Tower_27791,Rio de Janeiro,Family-friendly,87,5,4.7
27792,Shinjuku Gyoen_27792,Sydney,Scenic,137,8,4.9
27793,Statue of Liberty_27793,Barcelona,Historical,150,8,3.6
27794,British Museum_27794,Rio de Janeiro,Family-friendly,174,4,3.3
27795,Pantheon_27795,Sydney,Historical,134,8,4.7
27796,Louvre Museum_27796,Sydney,Outdoor,130,8,4.7
27797,Tokyo Skytree_27797,Rio de Janeiro,Family-friendly,186,2,4.8
27798,Central Park_27798,New York,Family-friendly,182,6,3.5
27799,Ueno Zoo_27799,New York,Family-friendly,71,6,4.4
27800,Colosseum_27800,Bangkok,Scenic,1,8,4.9
27801,Sydney Opera House_27801,Bangkok,Scenic,190,2,4.3
27802,Sagrada Familia_27802,Barcelona,Outdoor,193,7,4.5
27803,Grand Palace_27803,Rome,Family-friendly,98,1,3.7
27804,Table Mountain_27804,Tokyo,Family-friendly,146,1,5.0
27805,Christ the Redeemer_27805,Rome,Scenic,167,8,4.6
27806,Eiffel Tower_27806,Rio de Janeiro,Historical,70,2,3.7
27807,Shinjuku Gyoen_27807,Paris,Outdoor,39,5,3.4
27808,Statue of Liberty_27808,Paris,Cultural,184,8,3.6
27809,British Museum_27809,London,Cultural,43,6,3.6
27810,Pantheon_27810,Cape Town,Cultural,19,7,3.1
27811,Louvre Museum_27811,Sydney,Outdoor,136,5,3.5
27812,Tokyo Skytree_27812,Paris,Scenic,20,8,4.3
27813,Central Park_27813,New York,Scenic,57,1,3.7
27814,Ueno Zoo_27814,Sydney,Historical,65,8,3.4
27815,Colosseum_27815,Sydney,Outdoor,16,2,3.9
27816,Sydney Opera House_27816,Tokyo,Family-friendly,2,2,4.6
27817,Sagrada Familia_27817,London,Outdoor,82,8,3.2
27818,Grand Palace_27818,Rome,Historical,153,1,4.8
27819,Table Mountain_27819,Rome,Cultural,125,6,3.3
27820,Christ the Redeemer_27820,Rome,Outdoor,6,8,4.8
27821,Eiffel Tower_27821,Cape Town,Scenic,135,6,3.0
27822,Shinjuku Gyoen_27822,Barcelona,Outdoor,135,2,3.4
27823,Statue of Liberty_27823,Bangkok,Family-friendly,19,1,3.9
27824,British Museum_27824,New York,Outdoor,43,7,4.0
27825,Pantheon_27825,New York,Cultural,55,7,3.0
27826,Louvre Museum_27826,Cape Town,Family-friendly,162,4,4.5
27827,Tokyo Skytree_27827,Cape Town,Scenic,198,1,3.6
27828,Central Park_27828,London,Family-friendly,105,3,4.3
27829,Ueno Zoo_27829,Rio de Janeiro,Outdoor,47,6,3.8
27830,Colosseum_27830,Paris,Family-friendly,198,1,3.1
27831,Sydney Opera House_27831,Rome,Outdoor,171,7,4.4
27832,Sagrada Familia_27832,Bangkok,Cultural,75,4,3.8
27833,Grand Palace_27833,London,Scenic,92,2,4.3
27834,Table Mountain_27834,London,Cultural,33,8,3.3
27835,Christ the Redeemer_27835,Tokyo,Family-friendly,115,6,3.9
27836,Eiffel Tower_27836,Rome,Scenic,191,6,4.5
27837,Shinjuku Gyoen_27837,Sydney,Outdoor,194,6,4.1
27838,Statue of Liberty_27838,Rome,Scenic,111,3,3.8
27839,British Museum_27839,Barcelona,Scenic,17,3,3.8
27840,Pantheon_27840,Tokyo,Scenic,4,8,4.3
27841,Louvre Museum_27841,Sydney,Historical,101,3,4.0
27842,Tokyo Skytree_27842,Bangkok,Historical,166,6,4.2
27843,Central Park_27843,Rome,Outdoor,84,7,3.3
27844,Ueno Zoo_27844,Rio de Janeiro,Cultural,7,7,3.6
27845,Colosseum_27845,London,Cultural,172,3,3.5
27846,Sydney Opera House_27846,New York,Outdoor,132,4,4.3
27847,Sagrada Familia_27847,Sydney,Cultural,126,1,3.9
27848,Grand Palace_27848,Tokyo,Outdoor,34,6,4.1
27849,Table Mountain_27849,Tokyo,Cultural,133,3,4.8
27850,Christ the Redeemer_27850,Rome,Family-friendly,14,4,4.9
27851,Eiffel Tower_27851,Rio de Janeiro,Outdoor,0,3,3.6
27852,Shinjuku Gyoen_27852,Bangkok,Outdoor,143,7,3.5
27853,Statue of Liberty_27853,Cape Town,Cultural,134,4,3.6
27854,British Museum_27854,Cape Town,Scenic,179,1,3.3
27855,Pantheon_27855,Bangkok,Scenic,53,3,3.0
27856,Louvre Museum_27856,Rio de Janeiro,Historical,151,8,4.2
27857,Tokyo Skytree_27857,Sydney,Cultural,188,7,3.1
27858,Central Park_27858,London,Cultural,159,2,4.1
27859,Ueno Zoo_27859,Tokyo,Cultural,49,6,4.5
27860,Colosseum_27860,New York,Outdoor,75,2,3.2
27861,Sydney Opera House_27861,Paris,Cultural,181,2,3.9
27862,Sagrada Familia_27862,Rome,Family-friendly,169,6,4.5
27863,Grand Palace_27863,Paris,Outdoor,75,3,3.2
27864,Table Mountain_27864,Rio de Janeiro,Outdoor,176,1,4.7
27865,Christ the Redeemer_27865,Sydney,Outdoor,122,8,4.7
27866,Eiffel Tower_27866,Rome,Historical,184,6,4.5
27867,Shinjuku Gyoen_27867,London,Historical,47,1,4.2
27868,Statue of Liberty_27868,Bangkok,Family-friendly,153,7,4.4
27869,British Museum_27869,Bangkok,Cultural,177,7,4.8
27870,Pantheon_27870,Barcelona,Historical,147,6,4.0
27871,Louvre Museum_27871,Barcelona,Historical,158,5,3.8
27872,Tokyo Skytree_27872,Tokyo,Family-friendly,38,3,3.3
27873,Central Park_27873,Cape Town,Family-friendly,50,6,4.4
27874,Ueno Zoo_27874,London,Family-friendly,51,4,4.8
27875,Colosseum_27875,Paris,Cultural,198,2,3.6
27876,Sydney Opera House_27876,Cape Town,Scenic,84,4,3.1
27877,Sagrada Familia_27877,Sydney,Outdoor,50,1,4.0
27878,Grand Palace_27878,Cape Town,Scenic,98,6,4.8
27879,Table Mountain_27879,Paris,Cultural,67,5,4.0
27880,Christ the Redeemer_27880,Paris,Historical,60,1,3.9
27881,Eiffel Tower_27881,Tokyo,Cultural,133,6,3.9
27882,Shinjuku Gyoen_27882,Cape Town,Cultural,105,1,3.5
27883,Statue of Liberty_27883,Bangkok,Scenic,22,5,4.3
27884,British Museum_27884,London,Outdoor,9,2,4.9
27885,Pantheon_27885,Tokyo,Cultural,180,8,4.7
27886,Louvre Museum_27886,Rome,Historical,61,4,4.8
27887,Tokyo Skytree_27887,London,Historical,41,6,3.1
27888,Central Park_27888,Rio de Janeiro,Family-friendly,46,8,4.3
27889,Ueno Zoo_27889,Tokyo,Family-friendly,83,7,4.7
27890,Colosseum_27890,Sydney,Family-friendly,104,5,4.2
27891,Sydney Opera House_27891,Tokyo,Historical,193,6,3.1
27892,Sagrada Familia_27892,Tokyo,Cultural,75,5,3.6
27893,Grand Palace_27893,Rome,Scenic,132,6,4.9
27894,Table Mountain_27894,London,Scenic,180,3,3.3
27895,Christ the Redeemer_27895,Barcelona,Scenic,52,6,4.7
27896,Eiffel Tower_27896,Bangkok,Scenic,102,2,4.2
27897,Shinjuku Gyoen_27897,Cape Town,Family-friendly,135,5,3.7
27898,Statue of Liberty_27898,Barcelona,Scenic,70,5,3.6
27899,British Museum_27899,New York,Outdoor,55,6,3.9
27900,Pantheon_27900,Tokyo,Historical,122,1,4.8
27901,Louvre Museum_27901,Paris,Cultural,18,4,3.7
27902,Tokyo Skytree_27902,Bangkok,Scenic,176,8,3.7
27903,Central Park_27903,Cape Town,Family-friendly,109,6,3.2
27904,Ueno Zoo_27904,Tokyo,Cultural,73,6,4.4
27905,Colosseum_27905,Cape Town,Scenic,9,4,4.5
27906,Sydney Opera House_27906,Bangkok,Family-friendly,100,1,4.1
27907,Sagrada Familia_27907,Tokyo,Cultural,167,8,3.0
27908,Grand Palace_27908,Paris,Outdoor,18,6,3.5
27909,Table Mountain_27909,Rio de Janeiro,Scenic,32,1,3.6
27910,Christ the Redeemer_27910,Barcelona,Family-friendly,147,4,3.7
27911,Eiffel Tower_27911,Cape Town,Family-friendly,64,6,3.5
27912,Shinjuku Gyoen_27912,Sydney,Scenic,199,6,3.6
27913,Statue of Liberty_27913,Barcelona,Outdoor,89,6,4.4
27914,British Museum_27914,Rome,Scenic,29,2,3.9
27915,Pantheon_27915,New York,Cultural,0,1,3.7
27916,Louvre Museum_27916,Sydney,Family-friendly,90,3,5.0
27917,Tokyo Skytree_27917,Bangkok,Outdoor,86,4,4.4
27918,Central Park_27918,Paris,Cultural,25,8,4.2
27919,Ueno Zoo_27919,Barcelona,Family-friendly,119,3,4.3
27920,Colosseum_27920,Cape Town,Cultural,187,8,3.6
27921,Sydney Opera House_27921,Paris,Family-friendly,123,6,4.5
27922,Sagrada Familia_27922,New York,Outdoor,165,8,4.8
27923,Grand Palace_27923,Barcelona,Outdoor,196,4,3.7
27924,Table Mountain_27924,Rio de Janeiro,Historical,84,3,4.0
27925,Christ the Redeemer_27925,London,Scenic,125,6,3.0
27926,Eiffel Tower_27926,London,Scenic,85,3,4.6
27927,Shinjuku Gyoen_27927,Tokyo,Historical,36,4,4.2
27928,Statue of Liberty_27928,Sydney,Scenic,190,5,4.5
27929,British Museum_27929,Rome,Cultural,90,3,4.8
27930,Pantheon_27930,New York,Cultural,28,8,3.3
27931,Louvre Museum_27931,London,Cultural,84,2,3.1
27932,Tokyo Skytree_27932,Paris,Historical,111,8,4.2
27933,Central Park_27933,Barcelona,Historical,95,6,3.2
27934,Ueno Zoo_27934,Paris,Family-friendly,160,6,4.1
27935,Colosseum_27935,Paris,Family-friendly,109,1,3.7
27936,Sydney Opera House_27936,New York,Family-friendly,16,5,4.9
27937,Sagrada Familia_27937,London,Cultural,134,7,3.1
27938,Grand Palace_27938,Paris,Scenic,38,2,4.9
27939,Table Mountain_27939,New York,Historical,39,3,4.2
27940,Christ the Redeemer_27940,Cape Town,Outdoor,42,4,3.2
27941,Eiffel Tower_27941,Barcelona,Family-friendly,172,2,4.4
27942,Shinjuku Gyoen_27942,Sydney,Scenic,138,1,4.6
27943,Statue of Liberty_27943,Sydney,Scenic,25,4,5.0
27944,British Museum_27944,Paris,Outdoor,2,2,4.3
27945,Pantheon_27945,Sydney,Outdoor,124,1,3.8
27946,Louvre Museum_27946,New York,Historical,56,1,4.7
27947,Tokyo Skytree_27947,New York,Cultural,48,1,4.2
27948,Central Park_27948,Rome,Outdoor,109,7,3.3
27949,Ueno Zoo_27949,Tokyo,Outdoor,127,5,4.4
27950,Colosseum_27950,Tokyo,Family-friendly,48,4,4.8
27951,Sydney Opera House_27951,Rome,Family-friendly,185,4,3.6
27952,Sagrada Familia_27952,New York,Outdoor,58,1,3.5
27953,Grand Palace_27953,Paris,Outdoor,48,8,3.6
27954,Table Mountain_27954,Barcelona,Scenic,153,6,4.2
27955,Christ the Redeemer_27955,Barcelona,Cultural,19,6,4.0
27956,Eiffel Tower_27956,Bangkok,Scenic,34,1,4.7
27957,Shinjuku Gyoen_27957,Paris,Outdoor,45,2,4.8
27958,Statue of Liberty_27958,Tokyo,Cultural,191,1,3.4
27959,British Museum_27959,Sydney,Outdoor,44,5,4.5
27960,Pantheon_27960,Tokyo,Scenic,77,4,4.0
27961,Louvre Museum_27961,Rome,Scenic,97,6,3.2
27962,Tokyo Skytree_27962,Sydney,Cultural,195,2,3.1
27963,Central Park_27963,Rio de Janeiro,Outdoor,40,5,4.9
27964,Ueno Zoo_27964,Rio de Janeiro,Cultural,121,5,3.6
27965,Colosseum_27965,New York,Scenic,30,4,3.1
27966,Sydney Opera House_27966,Paris,Cultural,192,4,3.3
27967,Sagrada Familia_27967,Tokyo,Scenic,139,4,3.3
27968,Grand Palace_27968,Barcelona,Outdoor,30,1,4.3
27969,Table Mountain_27969,Barcelona,Scenic,26,2,4.6
27970,Christ the Redeemer_27970,London,Outdoor,0,6,4.4
27971,Eiffel Tower_27971,London,Scenic,14,3,4.9
27972,Shinjuku Gyoen_27972,Cape Town,Scenic,163,6,3.6
27973,Statue of Liberty_27973,New York,Historical,120,1,4.5
27974,British Museum_27974,New York,Cultural,25,4,4.7
27975,Pantheon_27975,New York,Outdoor,176,7,4.8
27976,Louvre Museum_27976,New York,Cultural,126,7,3.1
27977,Tokyo Skytree_27977,Rome,Scenic,150,3,4.8
27978,Central Park_27978,Paris,Historical,22,6,3.1
27979,Ueno Zoo_27979,Paris,Scenic,117,8,3.8
27980,Colosseum_27980,Sydney,Scenic,6,4,4.7
27981,Sydney Opera House_27981,London,Cultural,123,4,3.5
27982,Sagrada Familia_27982,Rio de Janeiro,Scenic,157,7,3.2
27983,Grand Palace_27983,New York,Historical,95,5,3.4
27984,Table Mountain_27984,New York,Cultural,191,6,4.9
27985,Christ the Redeemer_27985,New York,Family-friendly,163,3,4.4
